599 36.07342395121863 1905.5807015163116 5.670281812568918
597 27.45695596030436 1898.558144991701 7.328349523994474
595 24.324286045930542 1890.185207425194 10.008303541725162
593 26.700296078870235 1885.7361012629103 7.450998504495608
591 34.085695459449134 1878.5094899551882 6.875975450317985
589 33.28961205435274 1875.701012654789 7.37952441466667
587 37.23353459771413 1867.638730741456 6.83254435497154
585 40.337687753279226 1862.412947071664 6.692008801700109
583 38.01939291041415 1857.075274603555 6.704855699317045
581 34.927821181541695 1852.1363825054646 6.634617238197659
579 28.070153678431126 1847.0353791465775 6.802016887206969
577 25.45136500580939 1839.8787324632503 8.856005957542454
575 22.33951332512362 1832.0460667088246 9.43721720615502
573 26.893609256734862 1822.88769287025 8.611536843420321
571 36.5926478898934 1820.0753228914778 7.1960935842032
569 30.554484613026073 1813.592708964461 8.626292275964715
567 38.74985202981644 1810.4010270888991 7.659666563647871
565 35.95951213733076 1804.8747135853946 6.693187758931262
563 38.11473819009813 1800.0181426912495 7.1129490053014655
561 36.75150781875145 1794.1909899230213 6.866856263584906
559 32.17624000381523 1789.4999155302892 6.9069879693477025
557 27.200184537214124 1783.147799442033 8.500778504493594
555 21.351793994915493 1774.7540451620619 9.676510278115162
553 26.88996062538612 1768.5390958928695 7.601269034348365
551 28.489262612087728 1762.4959566659202 8.065299289864818
549 32.223163203808156 1758.4178627250064 7.42343682477721
547 34.222865458835216 1752.450246191353 7.727860938568782
545 36.319635157043145 1747.9168637952946 7.603623470532563
543 33.55469475740848 1742.465772977195 7.636585170619606
541 36.17989026482882 1737.6206349839717 6.698689433060547
539 35.08340924513956 1731.4218780401138 6.51522988888648
537 28.836128609678028 1726.753540258699 6.378979568198018
535 25.222079353821663 1720.1777709435382 7.4890769673413855
533 27.13600673131668 1712.1367464568818 7.828392615840656
531 29.535927411648085 1705.9294911590914 9.249167956700049
529 37.19386709231717 1701.9319916987865 7.429485537349438
527 31.080041536688437 1695.0307243051984 9.229321500368632
525 36.882741443561855 1691.449200465405 7.525162493898872
523 36.57956093683856 1687.162583641354 7.198057981005161
521 30.26636586451233 1681.73556479873 7.605407244469682
519 32.680720073311214 1676.5709377472554 6.333358527187342
517 28.18833541364994 1668.8891813084438 8.417630408002184
515 24.671191933674997 1661.5395675349619 9.557337784277781
513 23.967960764674416 1654.8591933525586 9.508443728447373
511 31.393755896514474 1648.6930015441521 9.158460916528997
509 31.235622982689485 1643.831239684843 8.659031366035158
507 40.22959246181708 1640.859406401482 6.820818022401223
505 35.59010955247422 1635.453314191971 7.657444764418827
503 34.61712943514211 1631.157136257769 6.718525753879991
501 33.083609729793636 1623.9440133274297 7.477682741224912
499 34.13852184948481 1621.1059633957136 5.15820398846527
497 38.795233445580706 1616.3215304088806 4.620807103278552
495 25.652809380541154 1608.8160934984442 8.925908202164695
493 25.651174655295655 1599.8473202358437 9.469241990905234
491 29.680547269601938 1594.7506713811074 9.037085855912741
489 24.208806173581262 1589.261229270731 10.655066333718445
487 31.025845069127044 1586.0310066889572 8.649781718509265
485 35.716145683213966 1581.9581092995618 6.590673168140773
483 35.33165997106344 1577.0768160575653 7.216049981314841
481 36.00978502636449 1571.7208304430305 6.202704161986485
479 37.0670190761205 1567.1183018574632 6.3778155705070105
477 31.474916411888184 1560.8545000358972 7.278811479938585
475 24.692543496637377 1555.8229377831158 6.34447312160643
473 22.744964991630592 1548.203504483 9.790276385622514
471 28.28649414027496 1543.1547335438127 8.24391366877213
469 29.94808281410791 1537.5917641884432 7.512726945929553
467 32.089646975793585 1532.5644349083343 6.959555100797981
465 33.459632884090524 1527.7704372477706 6.857395224941893
463 39.33105877295934 1523.4452671221293 5.802922227578878
461 36.27133831961092 1517.5681476911407 6.892655398154435
459 36.91028046068268 1512.6967794866268 5.392995662782492
457 39.711676806427114 1508.8854092224785 4.1835709232718505
455 38.949323801631586 1503.25975602929 4.512322026393365
453 22.18673831378566 1495.705144135634 8.95747881364734
451 28.721344787377852 1492.5601316618809 5.8736320946231055
449 22.875425412542647 1482.9122253747785 9.13190113482177
447 24.383926081771392 1479.2163984799479 10.48321233375271
445 28.132837594346874 1474.3497541486597 9.860713747770534
443 40.42490734513974 1471.0768231107802 4.7315801752268705
441 34.65988650348268 1464.8917956704358 7.683288251942357
439 38.59701745201891 1461.0746920612826 6.006256833973751
437 36.79026530739195 1456.2300409034551 5.761007055354696
435 40.13140079546627 1451.0320296686123 4.4649245043550865
433 18.10259366114496 1440.25154297735 14.756710151132816
431 26.00847899683298 1440.5479467007203 7.658272715529367
429 19.532491736457246 1426.5539390272272 12.20709017345599
427 22.248847234881328 1423.3682214236724 10.502639062645292
425 20.093701549139933 1419.8054733430135 13.190996030987023
423 42.11327193584181 1420.9251364259287 4.402529542533422
421 39.69980838751452 1415.454751171253 4.367457085152585
419 40.768836026248444 1410.4903790960925 4.887704122329261
417 38.96047449187165 1405.771015548935 4.046318450101437
415 31.946979357327248 1400.4897599691244 5.981839224215886
413 30.760492567482622 1396.17962110304 6.5707241362726165
411 34.36033521493539 1391.8843713817864 4.598827759747057
409 31.19987028689021 1387.0164262001172 4.740969988151506
407 26.298547648506318 1379.7701854759207 8.37714232123581
405 24.040551371083414 1370.2915845220339 11.243127886127294
403 22.32305176206969 1367.022685664719 9.540533849333446
401 26.85345684776261 1362.9105367970108 8.883111065492903
399 38.13708826944939 1361.2631026664471 4.452327331376639
397 31.265606129225475 1353.569059206481 8.216826940036086
395 36.845855433366545 1352.1230403713719 5.181036132588826
