# when w=10 hand picked values 
-3      6       1521	  10
-2      8       1521	  10
-1      13  	1521	  10 
0	13.5	1520.9	  10
1	15.4	1515.2	  10
2	13.5	1520.3	  10
#3 15.410816305642525 1517.3680118773418 20.740662475289632
3	16.5	1516.9	  10
#4 22.97834742716005 1516.981014988399 12.081210256670873
4	22	1516.9	  10
5 24.774672658732722 1515.4501469919808 12.969777796222253
6 24.951958698570152 1514.3411690762828 13.938045752547314
7 30.824804024175915 1515.066521087878 12.834554312637936
8 28.137454433164702 1513.4768786688385 13.28564163318682
9 29.446548340138673 1513.808866379749 14.463862064329247
10 30.03941886509814 1510.938594986363 14.731948277969375
11 31.045644147586465 1512.1914101588247 14.995412879063418
12 30.83829162748148 1512.4613101065468 14.67582028416297
13 30.3803309705721 1508.678060825987 16.4143309914014
14 30.68594827784444 1507.2011329170582 18.174000076192574
15 28.295588997319815 1507.1385999659435 17.797193405062195
16 28.790656382257822 1505.0741720553851 20.077958795745985
