-25 -7.029492183446328 133.41289970852358 7.337913164681937
-22 -10.449109108030562 133.72197616835692 6.442274754321441
-18 -8.51895721735584 131.32338413793576 6.264024539426253
-15 -10.731166197004926 130.33894377879741 5.530984047758887
-12 -12.304181763072494 129.3292702624258 3.734669060504631
-8 -9.442782114461465 128.24488754912863 6.646376789815987
-5 -7.401224829719854 128.53250757068594 7.308936765714682
-2 -10.32767241607319 129.8761052858491 5.809477403389588
2 -9.06931586480352 133.96475445469923 6.491635159264221
5 -5.772884300639351 134.6639403182082 6.836349678648361
8 -10.522391304211423 135.1622481905826 2.822697167989149
12 -6.377944622859419 136.4165422165941 5.857625520738839
15 -8.708172148455782 139.9134541572437 2.1364445884929744
